,id,tcgPlayerId,setId,setName,name,cardNumber,totalSetNumber,rarity,cardType,hp,stage,retreatCost,artist,tcgPlayerUrl,imageUrl_smaller,imageUrl,needsDetailedScrape,dataCompleteness,lastScrapedAt,createdAt,updatedAt,weakness.type,weakness.value,resistance.type,resistance.value,prices.market,prices.listings,prices.primaryCondition,prices.conditions.Near Mint.price,prices.conditions.Near Mint.listings,prices.conditions.Near Mint.priceString,prices.conditions.Lightly Played.price,prices.conditions.Lightly Played.listings,prices.conditions.Lightly Played.priceString,prices.conditions.Moderately Played.price,prices.conditions.Moderately Played.listings,prices.conditions.Moderately Played.priceString,prices.variants.Holofoil.Near Mint.price,prices.variants.Holofoil.Near Mint.listings,prices.variants.Holofoil.Near Mint.priceString,prices.variants.Holofoil.Lightly Played.price,prices.variants.Holofoil.Lightly Played.listings,prices.variants.Holofoil.Lightly Played.priceString,prices.variants.Holofoil.Moderately Played.price,prices.variants.Holofoil.Moderately Played.listings,prices.variants.Holofoil.Moderately Played.priceString,prices.lastUpdated,prices.priceWasCorrected,prices.conditions.Damaged.price,prices.conditions.Damaged.listings,prices.conditions.Damaged.priceString,prices.variants.Holofoil.Damaged.price,prices.variants.Holofoil.Damaged.listings,prices.variants.Holofoil.Damaged.priceString,prices.conditions.Heavily Played.price,prices.conditions.Heavily Played.listings,prices.conditions.Heavily Played.priceString,prices.variants.Holofoil.Heavily Played.price,prices.variants.Holofoil.Heavily Played.listings,prices.variants.Holofoil.Heavily Played.priceString,prices.variants.Normal.Near Mint.price,prices.variants.Normal.Near Mint.listings,prices.variants.Normal.Near Mint.priceString,prices.variants.Normal.Lightly Played.price,prices.variants.Normal.Lightly Played.listings,prices.variants.Normal.Lightly Played.priceString,prices.variants.Normal.Damaged.price,prices.variants.Normal.Damaged.listings,prices.variants.Normal.Damaged.priceString,prices.variants.Normal.Moderately Played.price,prices.variants.Normal.Moderately Played.listings,prices.variants.Normal.Moderately Played.priceString,prices.variants.Reverse Holofoil.Near Mint.price,prices.variants.Reverse Holofoil.Near Mint.listings,prices.variants.Reverse Holofoil.Near Mint.priceString,prices.variants.Reverse Holofoil.Lightly Played.price,prices.variants.Reverse Holofoil.Lightly Played.listings,prices.variants.Reverse Holofoil.Lightly Played.priceString,prices.variants.Reverse Holofoil.Damaged.price,prices.variants.Reverse Holofoil.Damaged.listings,prices.variants.Reverse Holofoil.Damaged.priceString,prices.variants.Reverse Holofoil.Moderately Played.price,prices.variants.Reverse Holofoil.Moderately Played.listings,prices.variants.Reverse Holofoil.Moderately Played.priceString,prices.variants.Normal.Heavily Played.price,prices.variants.Normal.Heavily Played.listings,prices.variants.Normal.Heavily Played.priceString,prices.variants.Reverse Holofoil.Heavily Played.price,prices.variants.Reverse Holofoil.Heavily Played.listings,prices.variants.Reverse Holofoil.Heavily Played.priceString
27,68af6bbcd14a00763202578d,642599,68af37165bce97006df9f23c,SV: Black Bolt,Axew - 145/086,145/086,086,Illustration Rare,Dragon,70,Stage 1,,,https://www.tcgplayer.com/product/642599/pokemon-sv-black-bolt-axew---145-086,https://tcgplayer-cdn.tcgplayer.com/product/642599_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642599_in_600x600.jpg,FALSE,100,2025-11-27T16:10:37.031Z,2025-08-27T20:34:04.780Z,2025-11-27T16:10:37.121Z,,,,,12.59,,Near Mint,12.59,83,$12.59,12.71,3,$12.71,,,,12.59,83,$12.59,12.71,3,$12.71,,,,2025-11-27T16:10:37.031Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,68af6bbcd14a007632025790,642598,68af37165bce97006df9f23c,SV: Black Bolt,Cobalion - 144/086,144/086,086,Illustration Rare,Metal,120,Basic,,,https://www.tcgplayer.com/product/642598/pokemon-sv-black-bolt-cobalion---144-086,https://tcgplayer-cdn.tcgplayer.com/product/642598_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642598_in_600x600.jpg,FALSE,100,2025-11-27T16:20:53.654Z,2025-08-27T20:34:04.829Z,2025-11-27T16:20:53.740Z,,,,,18.05,,Near Mint,18.05,43,$18.05,18.46,2,$18.46,,,,18.05,43,$18.05,18.46,2,$18.46,,,,2025-11-27T16:20:53.654Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,68af6bbcd14a007632025793,642597,68af37165bce97006df9f23c,SV: Black Bolt,Bisharp - 143/086,143/086,086,Illustration Rare,Metal,120,Basic,2,,https://www.tcgplayer.com/product/642597/pokemon-sv-black-bolt-bisharp---143-086,https://tcgplayer-cdn.tcgplayer.com/product/642597_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642597_in_600x600.jpg,FALSE,100,2025-11-27T16:10:40.968Z,2025-08-27T20:34:04.869Z,2025-11-27T16:10:41.074Z,Rx,2,G,,7.22,,Near Mint,7.22,582,$7.22,8.08,29,$8.08,6.36,1,$6.36,7.22,582,$7.22,8.08,29,$8.08,6.36,1,$6.36,2025-11-27T16:10:40.968Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,68af6bbcd14a007632025796,642596,68af37165bce97006df9f23c,SV: Black Bolt,Pawniard - 142/086,142/086,086,Illustration Rare,Metal,60,Basic,1,,https://www.tcgplayer.com/product/642596/pokemon-sv-black-bolt-pawniard---142-086,https://tcgplayer-cdn.tcgplayer.com/product/642596_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642596_in_600x600.jpg,FALSE,100,2025-11-27T16:14:10.538Z,2025-08-27T20:34:04.911Z,2025-11-27T16:14:10.628Z,Rx,2,G,,5.01,,Near Mint,5.01,95,$5.01,5.24,9,$5.24,,,,5.01,95,$5.01,5.24,9,$5.24,,,,2025-11-27T16:14:10.538Z,FALSE,4,1,$4.00,4,1,$4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,68af6bbcd14a007632025799,642263,68af37165bce97006df9f23c,SV: Black Bolt,Klinklang - 141/086,141/086,086,Illustration Rare,Metal,150,Stage 2,3,,https://www.tcgplayer.com/product/642263/pokemon-sv-black-bolt-klinklang---141-086,https://tcgplayer-cdn.tcgplayer.com/product/642263_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642263_in_600x600.jpg,FALSE,100,2025-11-27T16:10:45.563Z,2025-08-27T20:34:04.951Z,2025-11-27T16:10:45.646Z,Rx,2,G,,13.31,,Near Mint,13.31,51,$13.31,12.6,3,$12.60,,,,13.31,51,$13.31,12.6,3,$12.60,,,,2025-11-27T16:10:45.563Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,68af6bbcd14a00763202579c,642262,68af37165bce97006df9f23c,SV: Black Bolt,Klang - 140/086,140/086,086,Illustration Rare,Metal,90,Stage 1,2,,https://www.tcgplayer.com/product/642262/pokemon-sv-black-bolt-klang---140-086,https://tcgplayer-cdn.tcgplayer.com/product/642262_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642262_in_600x600.jpg,FALSE,100,2025-11-27T16:14:14.367Z,2025-08-27T20:34:04.990Z,2025-11-27T16:14:14.454Z,Rx,2,G,,4.62,,Near Mint,4.62,92,$4.62,4.26,8,$4.26,3,1,$3.00,4.62,92,$4.62,4.26,8,$4.26,3,1,$3.00,2025-11-27T16:14:14.367Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,68af6bbdd14a00763202579f,642261,68af37165bce97006df9f23c,SV: Black Bolt,Klink - 139/086,139/086,086,Illustration Rare,Metal,60,Basic,1,,https://www.tcgplayer.com/product/642261/pokemon-sv-black-bolt-klink---139-086,https://tcgplayer-cdn.tcgplayer.com/product/642261_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642261_in_600x600.jpg,FALSE,100,2025-11-27T16:20:58.684Z,2025-08-27T20:34:05.028Z,2025-11-27T16:20:58.771Z,Rx,2,G,,4.66,,Near Mint,4.66,100,$4.66,4.87,5,$4.87,,,,4.66,100,$4.66,4.87,5,$4.87,,,,2025-11-27T16:20:58.684Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,68af6bbdd14a0076320257a2,642595,68af37165bce97006df9f23c,SV: Black Bolt,Escavalier - 138/086,138/086,086,Illustration Rare,Metal,130,Stage 1,3,,https://www.tcgplayer.com/product/642595/pokemon-sv-black-bolt-escavalier---138-086,https://tcgplayer-cdn.tcgplayer.com/product/642595_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642595_in_600x600.jpg,FALSE,100,2025-11-27T16:14:39.291Z,2025-08-27T20:34:05.066Z,2025-11-27T23:19:06.124Z,Rx,2,G,,10.69,,Near Mint,10.69,60,$10.69,10.05,3,$10.05,,,,10.69,60,$10.69,10.05,3,$10.05,,,,2025-11-27T16:14:39.291Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,68af6bbdd14a0076320257a5,642592,68af37165bce97006df9f23c,SV: Black Bolt,Krookodile - 137/086,137/086,086,Illustration Rare,Darkness,170,Stage 2,3,,https://www.tcgplayer.com/product/642592/pokemon-sv-black-bolt-krookodile---137-086,https://tcgplayer-cdn.tcgplayer.com/product/642592_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642592_in_600x600.jpg,FALSE,100,2025-11-27T16:21:04.509Z,2025-08-27T20:34:05.104Z,2025-11-27T16:21:04.594Z,Gx,2,,,30.64,,Near Mint,30.64,51,$30.64,30.06,3,$30.06,,,,30.64,51,$30.64,30.06,3,$30.06,,,,2025-11-27T16:21:04.509Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,68af6bbdd14a0076320257a8,642591,68af37165bce97006df9f23c,SV: Black Bolt,Krokorok - 136/086,136/086,086,Illustration Rare,Darkness,100,Stage 1,2,,https://www.tcgplayer.com/product/642591/pokemon-sv-black-bolt-krokorok---136-086,https://tcgplayer-cdn.tcgplayer.com/product/642591_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642591_in_600x600.jpg,FALSE,100,2025-11-27T16:21:08.716Z,2025-08-27T20:34:05.144Z,2025-11-27T16:21:08.803Z,Gx,2,,,6.76,,Near Mint,6.76,631,$6.76,6.75,29,$6.75,5.5,1,$5.50,6.76,631,$6.76,6.75,29,$6.75,5.5,1,$5.50,2025-11-27T16:21:08.716Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,68af6bbdd14a0076320257ab,642590,68af37165bce97006df9f23c,SV: Black Bolt,Sandile - 135/086,135/086,086,Illustration Rare,Darkness,70,Basic,2,,https://www.tcgplayer.com/product/642590/pokemon-sv-black-bolt-sandile---135-086,https://tcgplayer-cdn.tcgplayer.com/product/642590_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642590_in_600x600.jpg,FALSE,100,2025-11-27T16:21:16.394Z,2025-08-27T20:34:05.182Z,2025-11-27T16:21:16.477Z,Gx,2,,,7.48,,Near Mint,7.48,602,$7.48,8.09,34,$8.09,,,,7.48,602,$7.48,8.09,34,$8.09,,,,2025-11-27T16:21:16.394Z,FALSE,2.66,2,$2.66,2.66,2,$2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,68af6bbdd14a0076320257ae,642589,68af37165bce97006df9f23c,SV: Black Bolt,Scolipede - 134/086,134/086,086,Illustration Rare,Darkness,160,Stage 2,3,,https://www.tcgplayer.com/product/642589/pokemon-sv-black-bolt-scolipede---134-086,https://tcgplayer-cdn.tcgplayer.com/product/642589_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642589_in_600x600.jpg,FALSE,100,2025-11-27T16:21:20.227Z,2025-08-27T20:34:05.226Z,2025-11-27T16:21:20.318Z,Fx,2,,,17.63,,Near Mint,17.63,57,$17.63,16.73,5,$16.73,,,,17.63,57,$17.63,16.73,5,$16.73,,,,2025-11-27T16:21:20.227Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,68af6bbdd14a0076320257b1,642588,68af37165bce97006df9f23c,SV: Black Bolt,Whirlipede - 133/086,133/086,086,Illustration Rare,Darkness,100,Stage 1,3,,https://www.tcgplayer.com/product/642588/pokemon-sv-black-bolt-whirlipede---133-086,https://tcgplayer-cdn.tcgplayer.com/product/642588_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642588_in_600x600.jpg,FALSE,100,2025-11-27T16:10:50.085Z,2025-08-27T20:34:05.291Z,2025-11-27T16:10:50.171Z,Fx,2,,,5.44,,Near Mint,5.44,89,$5.44,5.34,9,$5.34,,,,5.44,89,$5.44,5.34,9,$5.34,,,,2025-11-27T16:10:50.085Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,68af6bbdd14a0076320257b4,642587,68af37165bce97006df9f23c,SV: Black Bolt,Venipede - 132/086,132/086,086,Illustration Rare,Darkness,80,Basic,3,,https://www.tcgplayer.com/product/642587/pokemon-sv-black-bolt-venipede---132-086,https://tcgplayer-cdn.tcgplayer.com/product/642587_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642587_in_600x600.jpg,FALSE,100,2025-11-27T16:10:52.879Z,2025-08-27T20:34:05.349Z,2025-11-27T16:10:52.966Z,Fx,2,,,6.48,,Near Mint,6.48,619,$6.48,5.85,35,$5.85,3.98,2,$3.98,6.48,619,$6.48,5.85,35,$5.85,3.98,2,$3.98,2025-11-27T16:10:52.879Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,68af6bbdd14a0076320257b7,642586,68af37165bce97006df9f23c,SV: Black Bolt,Landorus - 131/086,131/086,086,Illustration Rare,Fighting,130,Basic,2,,https://www.tcgplayer.com/product/642586/pokemon-sv-black-bolt-landorus---131-086,https://tcgplayer-cdn.tcgplayer.com/product/642586_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642586_in_600x600.jpg,FALSE,100,2025-11-27T16:14:43.753Z,2025-08-27T20:34:05.392Z,2025-11-27T16:14:43.873Z,Gx,2,,,24.77,,Near Mint,24.77,45,$24.77,22.38,3,$22.38,19.74,1,$19.74,24.77,45,$24.77,22.38,3,$22.38,19.74,1,$19.74,2025-11-27T16:14:43.753Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,68af6bbdd14a0076320257ba,642585,68af37165bce97006df9f23c,SV: Black Bolt,Crustle - 130/086,130/086,086,Illustration Rare,Fighting,150,Stage 1,3,,https://www.tcgplayer.com/product/642585/pokemon-sv-black-bolt-crustle---130-086,https://tcgplayer-cdn.tcgplayer.com/product/642585_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642585_in_600x600.jpg,FALSE,100,2025-11-27T16:10:57.847Z,2025-08-27T20:34:05.433Z,2025-11-27T16:10:57.936Z,Gx,2,,,4.69,,Near Mint,4.69,78,$4.69,4.99,1,$4.99,,,,4.69,78,$4.69,4.99,1,$4.99,,,,2025-11-27T16:10:57.847Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,68af6bbdd14a0076320257bd,642584,68af37165bce97006df9f23c,SV: Black Bolt,Dwebble - 129/086,129/086,086,Illustration Rare,Fighting,70,Basic,2,,https://www.tcgplayer.com/product/642584/pokemon-sv-black-bolt-dwebble---129-086,https://tcgplayer-cdn.tcgplayer.com/product/642584_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642584_in_600x600.jpg,FALSE,100,2025-11-27T16:14:53.228Z,2025-08-27T20:34:05.474Z,2025-11-27T16:14:53.318Z,Gx,2,,,22.9,,Near Mint,22.9,550,$22.90,22.96,36,$22.96,,,,22.9,550,$22.90,22.96,36,$22.96,,,,2025-11-27T16:14:53.228Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,68af6bbdd14a0076320257c0,642583,68af37165bce97006df9f23c,SV: Black Bolt,Throh - 128/086,128/086,086,Illustration Rare,Fighting,130,Basic,2,,https://www.tcgplayer.com/product/642583/pokemon-sv-black-bolt-throh---128-086,https://tcgplayer-cdn.tcgplayer.com/product/642583_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642583_in_600x600.jpg,FALSE,100,2025-11-27T16:07:00.628Z,2025-08-27T20:34:05.523Z,2025-11-27T16:07:00.737Z,Px,2,,,4.7,,Near Mint,4.7,652,$4.70,5.67,25,$5.67,3.71,1,$3.71,4.7,652,$4.70,5.67,25,$5.67,3.71,1,$3.71,2025-11-27T16:07:00.628Z,FALSE,2.4,1,$2.40,2.4,1,$2.40,2.99,1,$2.99,2.99,1,$2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,68af6bbdd14a0076320257c3,642582,68af37165bce97006df9f23c,SV: Black Bolt,Conkeldurr - 127/086,127/086,086,Illustration Rare,Fighting,140,Stage 2,3,,https://www.tcgplayer.com/product/642582/pokemon-sv-black-bolt-conkeldurr---127-086,https://tcgplayer-cdn.tcgplayer.com/product/642582_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642582_in_600x600.jpg,FALSE,100,2025-11-27T16:21:24.161Z,2025-08-27T20:34:05.564Z,2025-11-27T16:21:24.244Z,Px,2,,,18.95,,Near Mint,18.95,365,$18.95,15.49,17,$15.49,13.75,1,$13.75,18.95,365,$18.95,15.49,17,$15.49,13.75,1,$13.75,2025-11-27T16:21:24.161Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,68af6bbdd14a0076320257c6,642581,68af37165bce97006df9f23c,SV: Black Bolt,Gurdurr - 126/086,126/086,086,Illustration Rare,Fighting,100,Stage 1,3,,https://www.tcgplayer.com/product/642581/pokemon-sv-black-bolt-gurdurr---126-086,https://tcgplayer-cdn.tcgplayer.com/product/642581_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642581_in_600x600.jpg,FALSE,100,2025-11-27T16:14:57.127Z,2025-08-27T20:34:05.618Z,2025-11-27T16:14:57.214Z,Px,2,,,5.67,,Near Mint,5.67,640,$5.67,5.73,51,$5.73,4.45,1,$4.45,5.67,640,$5.67,5.73,51,$5.73,4.45,1,$4.45,2025-11-27T16:14:57.127Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,68af6bbdd14a0076320257c9,642580,68af37165bce97006df9f23c,SV: Black Bolt,Timburr - 125/086,125/086,086,Illustration Rare,Fighting,70,Basic,2,,https://www.tcgplayer.com/product/642580/pokemon-sv-black-bolt-timburr---125-086,https://tcgplayer-cdn.tcgplayer.com/product/642580_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642580_in_600x600.jpg,FALSE,100,2025-11-27T16:15:04.227Z,2025-08-27T20:34:05.656Z,2025-11-27T16:15:04.335Z,Px,2,,,8.41,,Near Mint,8.41,606,$8.41,7.71,29,$7.71,8.75,1,$8.75,8.41,606,$8.41,7.71,29,$7.71,8.75,1,$8.75,2025-11-27T16:15:04.227Z,FALSE,5,1,$5.00,5,1,$5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,68af6bbdd14a0076320257cc,642579,68af37165bce97006df9f23c,SV: Black Bolt,Drilbur - 124/086,124/086,086,Illustration Rare,Fighting,70,Basic,1,,https://www.tcgplayer.com/product/642579/pokemon-sv-black-bolt-drilbur---124-086,https://tcgplayer-cdn.tcgplayer.com/product/642579_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642579_in_600x600.jpg,FALSE,100,2025-11-27T16:15:08.311Z,2025-08-27T20:34:05.697Z,2025-11-27T16:15:08.394Z,Gx,2,,,4.4,,Near Mint,4.4,107,$4.40,5.19,5,$5.19,,,,4.4,107,$4.40,5.19,5,$5.19,,,,2025-11-27T16:15:08.311Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,68af6bbdd14a0076320257cf,642578,68af37165bce97006df9f23c,SV: Black Bolt,Golurk - 123/086,123/086,086,Illustration Rare,Psychic,160,,,,https://www.tcgplayer.com/product/642578/pokemon-sv-black-bolt-golurk---123-086,https://tcgplayer-cdn.tcgplayer.com/product/642578_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642578_in_600x600.jpg,FALSE,100,2025-11-27T16:11:02.423Z,2025-08-27T20:34:05.740Z,2025-11-27T16:11:02.510Z,,,,,6.37,,Near Mint,6.37,109,$6.37,6.96,9,$6.96,,,,6.37,109,$6.37,6.96,9,$6.96,,,,2025-11-27T16:11:02.423Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,68af6bbdd14a0076320257d2,642577,68af37165bce97006df9f23c,SV: Black Bolt,Golett - 122/086,122/086,086,Illustration Rare,Psychic,90,Basic,3,,https://www.tcgplayer.com/product/642577/pokemon-sv-black-bolt-golett---122-086,https://tcgplayer-cdn.tcgplayer.com/product/642577_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642577_in_600x600.jpg,FALSE,100,2025-11-27T16:15:23.936Z,2025-08-27T20:34:05.780Z,2025-11-27T16:15:24.019Z,Dx,2,F,,5.51,,Near Mint,5.51,681,$5.51,5.78,31,$5.78,,,,5.51,681,$5.51,5.78,31,$5.78,,,,2025-11-27T16:15:23.936Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,68af6bbdd14a0076320257d5,642576,68af37165bce97006df9f23c,SV: Black Bolt,Beheeyem - 121/086,121/086,086,Illustration Rare,Psychic,90,Stage 1,1,,https://www.tcgplayer.com/product/642576/pokemon-sv-black-bolt-beheeyem---121-086,https://tcgplayer-cdn.tcgplayer.com/product/642576_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642576_in_600x600.jpg,FALSE,100,2025-11-27T16:21:30.212Z,2025-08-27T20:34:05.818Z,2025-11-27T16:21:30.296Z,Dx,2,F,,4.51,,Near Mint,4.51,658,$4.51,4.55,47,$4.55,,,,4.51,658,$4.51,4.55,47,$4.55,,,,2025-11-27T16:21:30.212Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,68af6bbdd14a0076320257d8,642575,68af37165bce97006df9f23c,SV: Black Bolt,Elgyem - 120/086,120/086,086,Illustration Rare,Psychic,60,Basic,1,,https://www.tcgplayer.com/product/642575/pokemon-sv-black-bolt-elgyem---120-086,https://tcgplayer-cdn.tcgplayer.com/product/642575_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642575_in_600x600.jpg,FALSE,100,2025-11-27T16:15:29.394Z,2025-08-27T20:34:05.859Z,2025-11-27T16:15:29.479Z,Dx,2,F,,7.35,,Near Mint,7.35,87,$7.35,7.75,4,$7.75,,,,7.35,87,$7.35,7.75,4,$7.75,,,,2025-11-27T16:15:29.394Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,68af6bbdd14a0076320257db,642573,68af37165bce97006df9f23c,SV: Black Bolt,Duosion - 119/086,119/086,086,Illustration Rare,Psychic,70,Stage 1,1,,https://www.tcgplayer.com/product/642573/pokemon-sv-black-bolt-duosion---119-086,https://tcgplayer-cdn.tcgplayer.com/product/642573_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642573_in_600x600.jpg,FALSE,100,2025-11-27T16:07:04.113Z,2025-08-27T20:34:05.900Z,2025-11-28T07:00:59.979Z,Dx,2,F,,11.88,,Near Mint,11.88,56,$11.88,10.11,12,$10.11,,,,11.88,56,$11.88,10.11,12,$10.11,,,,2025-11-27T16:07:04.113Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,68af6bbdd14a0076320257de,642572,68af37165bce97006df9f23c,SV: Black Bolt,Solosis - 118/086,118/086,086,Illustration Rare,Psychic,40,Basic,1,,https://www.tcgplayer.com/product/642572/pokemon-sv-black-bolt-solosis---118-086,https://tcgplayer-cdn.tcgplayer.com/product/642572_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642572_in_600x600.jpg,FALSE,100,2025-11-27T16:15:33.729Z,2025-08-27T20:34:05.937Z,2025-11-27T16:15:33.838Z,Dx,2,F,,30.64,,Near Mint,30.64,815,$30.64,31.2,44,$31.20,5,2,$5.00,30.64,815,$30.64,31.2,44,$31.20,5,2,$5.00,2025-11-27T16:15:33.729Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,68af6bbdd14a0076320257e1,642571,68af37165bce97006df9f23c,SV: Black Bolt,Musharna - 117/086,117/086,086,Illustration Rare,Psychic,120,Stage 1,2,,https://www.tcgplayer.com/product/642571/pokemon-sv-black-bolt-musharna---117-086,https://tcgplayer-cdn.tcgplayer.com/product/642571_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642571_in_600x600.jpg,FALSE,100,2025-11-27T16:07:10.239Z,2025-08-27T20:34:05.977Z,2025-11-27T16:07:10.322Z,Dx,2,F,,6.56,,Near Mint,6.56,84,$6.56,5.98,3,$5.98,,,,6.56,84,$6.56,5.98,3,$5.98,,,,2025-11-27T16:07:10.239Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,68af6bbed14a0076320257e4,642570,68af37165bce97006df9f23c,SV: Black Bolt,Munna - 116/086,116/086,086,Illustration Rare,Psychic,70,Basic,1,,https://www.tcgplayer.com/product/642570/pokemon-sv-black-bolt-munna---116-086,https://tcgplayer-cdn.tcgplayer.com/product/642570_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642570_in_600x600.jpg,FALSE,100,2025-11-27T16:21:36.700Z,2025-08-27T20:34:06.017Z,2025-11-27T16:21:36.789Z,Dx,2,F,,12.32,,Near Mint,12.32,573,$12.32,8.9,31,$8.90,,,,12.32,573,$12.32,8.9,31,$8.90,,,,2025-11-27T16:21:36.700Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,68af6bbed14a0076320257e7,642568,68af37165bce97006df9f23c,SV: Black Bolt,Eelektross - 115/086,115/086,086,Illustration Rare,Lightning,160,Stage 2,3,,https://www.tcgplayer.com/product/642568/pokemon-sv-black-bolt-eelektross---115-086,https://tcgplayer-cdn.tcgplayer.com/product/642568_in_200x200.jpg,https://tcgplayer-cdn.tcgplayer.com/product/642568_in_600x600.jpg,FALSE,100,2025-11-27T16:11:06.704Z,2025-08-27T20:34:06.063Z,2025-11-28T02:10:19.722Z,Fx,2,,,17.5,,Near Mint,17.5,42,$17.50,12.31,3,$12.31,,,,17.5,42,$17.50,12.31,3,$12.31,,,,2025-11-27T16:11:06.704Z,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
